steering_angle,adc_0,adc_1,time
61.1,1598,3453,1675127563.4964962
61.1,1598,3452,1675127563.5465646
60.9,1610,3446,1675127563.5965137
60.4,1612,3441,1675127563.646372
60.1,1611,3441,1675127563.6964583
60.0,1612,3442,1675127563.7964945
60.0,1611,3441,1675127563.8466296
60.0,1613,3446,1675127563.8965266
60.0,1612,3445,1675127563.94653
60.0,1611,3441,1675127564.0465167
60.0,1611,3441,1675127564.0965605
60.0,1612,3445,1675127564.1465602
60.0,1611,3442,1675127564.1964576
60.0,1613,3447,1675127564.246588
60.0,1613,3443,1675127564.2965217
59.8,1622,3431,1675127564.346547
58.9,1650,3401,1675127564.3967144
57.1,1683,3365,1675127564.4463944
54.0,1730,3325,1675127564.4965882
50.4,1778,3275,1675127564.546556
45.8,1840,3223,1675127564.5964596
40.9,1901,3143,1675127564.6464965
34.4,1998,3047,1675127564.696585
19.0,2190,2863,1675127564.796454
9.6,2298,2752,1675127564.8463817
0.1,2383,2662,1675127564.8966007
-6.1,2382,2667,1675127564.946585
-9.1,2376,2672,1675127564.9964452
-8.9,2372,2682,1675127565.0464172
-8.7,2393,2660,1675127565.0966277
-11.7,2532,2512,1675127565.1465197
-19.3,2612,2432,1675127565.1965878
-27.7,2682,2363,1675127565.2464273
-34.4,2737,2313,1675127565.2965825
-40.3,2818,2226,1675127565.3463879
-46.7,2887,2165,1675127565.396477
-52.8,2940,2102,1675127565.4465456
-62.9,3035,2010,1675127565.5465882
-67.2,3073,1968,1675127565.5965037
-70.4,3093,1946,1675127565.6465466
-72.9,3110,1933,1675127565.6965272
-74.2,3115,1927,1675127565.7465086
-75.0,3117,1928,1675127565.7965646
-75.3,3117,1931,1675127565.846451
-75.4,3115,1927,1675127565.8964689
-75.3,3113,1928,1675127565.9463813
-74.0,3062,1978,1675127566.04639
-71.0,3011,2030,1675127566.0965257
-67.2,2972,2073,1675127566.1467166
-63.2,2940,2105,1675127566.1965775
-60.3,2916,2127,1675127566.2466202
-57.9,2895,2148,1675127566.296416
-56.2,2887,2160,1675127566.3466191
-55.1,2881,2162,1675127566.3964577
-54.4,2882,2166,1675127566.4464164
-54.1,2881,2166,1675127566.546422
-54.1,2880,2165,1675127566.5965154
-54.1,2881,2165,1675127566.6464143
-54.1,2882,2167,1675127566.6964457
-54.1,2885,2162,1675127566.7966075
-54.4,2896,2146,1675127566.846515
-55.7,2925,2120,1675127566.8964918
-57.3,2936,2112,1675127566.9463446
-59.3,2943,2100,1675127567.0464423
-60.0,2962,2086,1675127567.0964386
-61.0,2970,2075,1675127567.146473
-61.9,2970,2072,1675127567.196542
-62.3,2973,2076,1675127567.2463706
-62.3,2972,2075,1675127567.296377
-62.3,2971,2075,1675127567.3465006
-62.3,2970,2072,1675127567.3965714
-62.3,2973,2073,1675127567.4463897
-62.3,2972,2075,1675127567.4965317
-62.3,2968,2071,1675127567.5464525
-62.3,2973,2075,1675127567.5966005
-62.3,2970,2072,1675127567.6464949
-62.3,2971,2073,1675127567.696453
-62.3,2971,2072,1675127567.79666
-62.3,2970,2071,1675127567.8465977
-62.3,2970,2071,1675127567.8966048
-62.3,2971,2071,1675127567.9464777
-62.3,2971,2072,1675127568.0464299
-62.1,2957,2085,1675127568.0965173
-61.4,2952,2095,1675127568.146486
-60.6,2950,2093,1675127568.1964378
-60.5,2948,2098,1675127568.296556
-60.2,2941,2100,1675127568.3463864
-59.8,2942,2102,1675127568.3963776
-59.7,2941,2102,1675127568.4462988
-59.7,2943,2102,1675127568.4962685
-59.7,2943,2102,1675127568.546367
-59.7,2943,2103,1675127568.596583
-59.6,2941,2102,1675127568.6463985
-59.6,2945,2105,1675127568.69646
-59.6,2941,2102,1675127568.7464612
-59.7,2942,2102,1675127568.7964804
-59.6,2942,2102,1675127568.8464856
-59.7,2943,2102,1675127568.8964803
-59.7,2941,2101,1675127568.946375
-59.7,2941,2100,1675127568.996473
-59.7,2945,2105,1675127569.0465477
-59.7,2941,2103,1675127569.0964787
-59.7,2943,2102,1675127569.1465917
-59.7,2943,2102,1675127569.1965156
-59.7,2945,2103,1675127569.296522
-59.7,2943,2101,1675127569.3464394
-59.6,2933,2115,1675127569.3965328
-58.6,2893,2146,1675127569.4463434
-56.2,2858,2187,1675127569.4965606
-52.9,2810,2235,1675127569.5465586
-48.6,2751,2297,1675127569.5964866
-43.8,2682,2363,1675127569.646494
-37.5,2600,2446,1675127569.6964347
-23.1,2422,2631,1675127569.7964683
-14.5,2333,2718,1675127569.846421
-6.6,2258,2795,1675127569.896533
-0.1,2196,2856,1675127569.9464455
10.9,2091,2962,1675127570.046555
15.9,2042,3003,1675127570.0964797
19.8,2012,3041,1675127570.146557
23.1,1985,3060,1675127570.1964161
25.6,1973,3076,1675127570.2463968
27.0,1971,3076,1675127570.296464
27.6,1971,3078,1675127570.3463724
27.6,1970,3075,1675127570.3964062
27.6,1983,3060,1675127570.4464695
26.2,2026,3027,1675127570.4964533
23.8,2061,2987,1675127570.5464585
19.9,2111,2940,1675127570.596448
15.9,2175,2880,1675127570.6465192
10.4,2245,2810,1675127570.6965554
5.0,2288,2762,1675127570.746478
0.1,2313,2735,1675127570.7965355
-2.9,2347,2703,1675127570.8464897
-5.5,2371,2675,1675127570.8963706
-7.8,2392,2658,1675127570.9463594
-10.2,2396,2653,1675127571.0459855
-10.5,2396,2653,1675127571.096393
-10.5,2398,2656,1675127571.1464608
-10.5,2392,2656,1675127571.1966105
-9.1,2356,2692,1675127571.2964866
-7.2,2322,2728,1675127571.3464086
-4.5,2290,2762,1675127571.3964548
-2.0,2267,2786,1675127571.4463813
0.4,2257,2801,1675127571.496579
1.7,2241,2808,1675127571.5464814
2.8,2235,2818,1675127571.5964808
3.5,2233,2818,1675127571.6465688
3.8,2235,2820,1675127571.6965046
3.8,2235,2817,1675127571.746533
3.8,2236,2818,1675127571.7962327
3.8,2235,2817,1675127571.8463259
3.7,2243,2806,1675127571.8965824
3.2,2256,2801,1675127571.946568
2.2,2253,2798,1675127572.0463605
1.9,2266,2785,1675127572.0965073
1.1,2287,2767,1675127572.1465557
-0.1,2292,2760,1675127572.196597
-0.9,2295,2765,1675127572.2463384
-1.1,2292,2765,1675127572.296699
-1.1,2288,2758,1675127572.3465974
-1.1,2291,2762,1675127572.3965774
-1.1,2290,2761,1675127572.446458
-1.1,2292,2763,1675127572.4965134
-1.1,2291,2758,1675127572.5465665
-1.1,2293,2762,1675127572.5965302
-1.1,2291,2761,1675127572.646614
-1.1,2293,2763,1675127572.6965435
-1.1,2292,2762,1675127572.7465155
-1.1,2291,2760,1675127572.7965248
-1.1,2291,2761,1675127572.8464732
-1.1,2292,2762,1675127572.8965569
-1.1,2291,2763,1675127572.946569
-1.1,2290,2760,1675127572.9964929
-1.1,2293,2763,1675127573.046254
-1.1,2293,2763,1675127573.09621
-1.1,2291,2761,1675127573.1462948
-1.1,2290,2761,1675127573.1962
-1.1,2291,2762,1675127573.24645
-1.1,2290,2761,1675127573.2964463
-0.9,2278,2772,1675127573.3463564
-0.3,2276,2783,1675127573.396363
0.1,2272,2777,1675127573.4463532
0.5,2275,2782,1675127573.4965353
0.5,2272,2782,1675127573.5464911
0.5,2272,2780,1675127573.5964
0.5,2272,2780,1675127573.6463764
0.5,2273,2782,1675127573.6964107
0.5,2272,2780,1675127573.7464182
0.5,2272,2780,1675127573.796387
0.5,2273,2782,1675127573.8464322
0.6,2273,2782,1675127573.8966544
0.5,2273,2781,1675127573.9465635
0.5,2272,2780,1675127573.996457
0.5,2273,2781,1675127574.0465715
0.5,2273,2781,1675127574.0966334
0.5,2272,2780,1675127574.1466365
0.5,2275,2783,1675127574.196459
0.5,2271,2780,1675127574.246756
0.5,2273,2782,1675127574.296422
0.5,2273,2780,1675127574.3463275
0.5,2273,2781,1675127574.3967953
0.9,2243,2807,1675127574.4466963
2.5,2213,2843,1675127574.4968312
5.6,2158,2891,1675127574.546594
9.9,2096,2951,1675127574.5966275
15.0,2026,3026,1675127574.6466422
21.6,1931,3118,1675127574.69665
36.4,1762,3293,1675127574.7959304
45.0,1658,3398,1675127574.8466897
53.7,1577,3477,1675127574.8967047
60.9,1512,3542,1675127574.9465294
72.7,1410,3643,1675127575.046015
77.2,1375,3680,1675127575.096637
80.3,1348,3705,1675127575.1466725
82.9,1333,3726,1675127575.1965961
84.6,1322,3726,1675127575.246696
85.6,1322,3732,1675127575.2964954
86.0,1321,3728,1675127575.3466177
86.1,1321,3728,1675127575.3966243
86.1,1322,3728,1675127575.4465716
85.4,1360,3692,1675127575.546549
82.8,1420,3630,1675127575.5966337
78.3,1496,3561,1675127575.6466358
72.1,1553,3501,1675127575.6966963
67.0,1593,3461,1675127575.7466779
62.3,1637,3417,1675127575.7965937
58.7,1680,3375,1675127575.8467038
55.3,1702,3345,1675127575.8966563
52.4,1718,3335,1675127575.9467046
50.2,1722,3326,1675127576.0465717
49.9,1723,3330,1675127576.0966313
49.9,1723,3328,1675127576.146482
50.4,1692,3361,1675127576.1965709
51.9,1676,3371,1675127576.2466521
53.9,1655,3397,1675127576.2966502
55.7,1623,3428,1675127576.3466508
58.3,1593,3461,1675127576.3965485
60.8,1575,3482,1675127576.44662
64.0,1557,3496,1675127576.546585
64.6,1556,3495,1675127576.5967064
64.8,1560,3497,1675127576.6466231
64.8,1558,3496,1675127576.6965983
64.8,1560,3497,1675127576.7967513
64.8,1558,3495,1675127576.8465755
64.6,1572,3481,1675127576.896578
63.8,1583,3471,1675127576.9465666
62.3,1590,3462,1675127577.0466375
61.7,1608,3446,1675127577.096722
60.5,1630,3426,1675127577.1466808
59.0,1635,3418,1675127577.1967247
58.1,1637,3420,1675127577.2465565
57.7,1637,3420,1675127577.2968264
57.7,1636,3418,1675127577.34655
57.7,1636,3416,1675127577.396543
57.7,1637,3420,1675127577.4464433
57.7,1636,3418,1675127577.4968019
57.7,1636,3418,1675127577.5465837
57.7,1635,3420,1675127577.5966084
58.0,1631,3426,1675127577.6465557
58.2,1630,3425,1675127577.696564
58.3,1631,3428,1675127577.7464907
58.4,1625,3428,1675127577.796649
58.9,1610,3441,1675127577.8466587
59.6,1607,3448,1675127577.8965838
60.2,1608,3446,1675127577.9465399
60.3,1606,3446,1675127578.0460618
60.4,1607,3448,1675127578.0961978
60.4,1605,3447,1675127578.1461751
60.4,1606,3447,1675127578.196175
60.4,1607,3450,1675127578.24616
60.4,1607,3450,1675127578.2962074
60.4,1607,3446,1675127578.3463044
60.4,1606,3446,1675127578.396209
60.4,1607,3450,1675127578.4465246
60.4,1607,3448,1675127578.546556
60.3,1608,3448,1675127578.5965989
60.3,1608,3446,1675127578.646566
60.3,1607,3447,1675127578.6966913
60.3,1608,3451,1675127578.7964158
