header.stamp.sec,header.stamp.nanosec,time,header.frame_id,velocity
0,0,1675407671.0532715,,-5296.0
0,0,1675407671.0543733,,-5296.0
0,0,1675407671.2639875,,-5421.0
0,0,1675407671.2733045,,-5421.0
0,0,1675407671.2830377,,-5421.0
0,0,1675407671.2921968,,-5421.0
0,0,1675407671.3033028,,-5421.0
0,0,1675407671.5230048,,-5363.0
0,0,1675407671.5412145,,-5362.0
0,0,1675407671.5499232,,-5359.0
0,0,1675407671.7499824,,-5071.0
0,0,1675407671.7609627,,-5071.0
0,0,1675407671.7699738,,-5069.0
0,0,1675407671.7904139,,-5047.0
0,0,1675407672.0231037,,-4585.0
0,0,1675407672.032114,,-4571.0
0,0,1675407672.0421245,,-4556.0
0,0,1675407672.2642736,,-3978.0
0,0,1675407672.283291,,-3947.0
0,0,1675407672.5251586,,-3172.0
0,0,1675407672.543244,,-3148.0
0,0,1675407672.7508667,,-2383.0
0,0,1675407672.7699099,,-2318.0
0,0,1675407672.7803967,,-2282.0
0,0,1675407673.0241852,,-1315.0
0,0,1675407673.043189,,-1264.0
0,0,1675407673.0526588,,-1236.0
0,0,1675407673.265053,,-364.0
0,0,1675407673.273998,,-342.0
0,0,1675407673.2831795,,-316.0
0,0,1675407673.3029506,,-240.0
0,0,1675407673.5131314,,690.0
0,0,1675407673.5231547,,726.0
0,0,1675407673.543086,,780.0
0,0,1675407673.7503738,,1696.0
0,0,1675407673.761211,,1733.0
0,0,1675407673.770211,,1765.0
0,0,1675407674.0142376,,2751.0
0,0,1675407674.0233955,,2780.0
0,0,1675407674.033064,,2808.0
0,0,1675407674.04322,,2843.0
0,0,1675407674.2652175,,3636.0
0,0,1675407674.2737432,,3660.0
0,0,1675407674.2816248,,3682.0
0,0,1675407674.2917426,,3705.0
0,0,1675407674.3017983,,3725.0
0,0,1675407674.5234253,,4393.0
0,0,1675407674.5322707,,4407.0
0,0,1675407674.5419734,,4427.0
0,0,1675407674.5511026,,4448.0
0,0,1675407674.7411053,,4941.0
0,0,1675407674.750803,,4950.0
0,0,1675407674.7599351,,4957.0
0,0,1675407674.7699635,,4967.0
